Course,assign,career,communic,conserv,critic,design,educ,environment,formal,foundat,identifi,import,inform,instructor,integr,oral,present,skill,student,studi,think,work,world,write,addit,area,biolog,context,ecolog,field,independ,limit,local,requir,special,trip,topic,academ,agenc,approv,challeng,classroom,compet,connect,credit,earn,enhanc,expect,experi,explor,faculti,internship,option,primari,profession,purpos,structur,supervis,univers,cours,cover,select,current,relev,semest,vari,involv,lab,lectur,read,appli,learn,principl,scienc,depart,individu,member,project,research,american,handson,indepth,issu,polici,direct,analysi,complet,comput,model,origin,assess,busi,comprehens,determin,institut,product,report,administ,advanc,analyz,exampl,govern,includ,public,region,regul,state,compar,contemporari,interest,intern,method,theoret,tradit,undergradu,address,discuss,group,key,nation,session,written,conduct,engag,paper,year,director,exist,gain,knowledg,permiss,theori,applic,geolog,histori,techniqu,character,cultur,identif,introduct,abroad,variabl,descript,reesarch,experientialbas,journal,mentor,portfolio,contract,decid,detail,execut,note,sign,head,qualifi,specialist,behavior,collect,data,emphas,organ,exercis,laboratori,hour,program,week,implic,investig,natur,concept,fundament,mechan,wave,life,statist,introduc,develop,plant,relationship,survey,basic,modern,general,morpholog,econom,physiolog,base,classif,divers,evolutionari,affect,communiti,distribut,environ,global,interact,process,time,adapt,aquat,aspect,chemic,cycl,physic,stream,system,teach,wetland,anthropogen,chang,ecosystem,form,goal,influenc,landscap,manag,pattern,popul,scale,speci,way,evolut,anim,creat,energi,engin,metabol,opportun,overview,restor,review,soil,urban,water,emphasi,class,dynam,habitat,human,impact,climat,complex,futur,interpret,past,plan,result,scientif,test,understand,approach,biodivers,practic,set,technolog,varieti,effect,evalu,monitor,sampl,tool,examin,genet,methodolog,success,decis,focus,quantit,strategi,major,threat,background,earth,function.,activ,coastal,plate,tecton,literatur,qualiti,relat,role,sustain,biotechnolog,build,concern,food,health,marin,materi,perspect,potenti,signific,sourc,problem,provid,solv,specif,hydrolog,resourc,spatial,weather,histor,consid,consumpt,ethic,pollut,social,case,movement,polit,societi,condit,contribut,justic,agricultur,industri,land,place,shape,common,power,disciplin,analys,respons,algebra,factor,air,chemistri,wast,calculus,compon,electr,control,oper,continu,live,molecular,period,broad,rang,growth,level,make,interdisciplinari,solut,experiment,geograph,geographi,properti,atmospher,earth.,surfac,reaction,reason,hazard,planet,ocean,emerg,remot,sens,take,implement,watersh,analyt,framework,gis,map,stress,term,sequenc,transport,element,mathemat,thermodynam,regulatori,law,valu,measur,treatment,instrument,miner,rock,introductori,solid,format,contamin,flow,attent,toxic,characterist,diseas,gender,market,improv,peopl,question,support,consequ,protect,outcom,risk,multipl,degree_program
JMUISAT331,0,0,0,0,1.1538461538461537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15734265734265732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21634615384615383,0,0,0,0,0,0.40723981900452483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08050089445438281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9890109890109888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15050167224080266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236263736263736,0.14423076923076922,0,0,0,0,0,0,0.23076923076923075,0,0.5325443786982248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31468531468531463,0,0,0,0,0,0,0,0,0,0,0.1730769230769231,0,0,0,0,0.3846153846153846,0,0,0,0,0,0,0,0,0,0,0.18218623481781374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2662721893491124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14729950900163663,0,0,0,0,0,0,0,0,0,0.3846153846153846,0,0,0,0,0.10817307692307691,0,1.573426573426573,0,0,0,0,0,0,0,0,0,0.43269230769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1538461538461537,0,0,0,0,0,0,0,0.23076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT340,0,0,0,0,0,0.1648351648351648,0,0,0,0,0,0,0.28846153846153844,0,0,0,0,0,0.09615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21634615384615383,0,0,0,0.4945054945054944,0,0.28846153846153844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05769230769230769,0,0,0,0,0,0.43269230769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14423076923076922,0,0,0,0,0,0,0.09109311740890687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3461538461538462,0.23076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3846153846153846,0,0,0,0,0,0.11538461538461538,0,0,0,0.23076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43269230769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5769230769230769,0.5769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236263736263736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4945054945054944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43269230769230765,0,0.1923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1331360946745562,0.23076923076923075,0,0,0,0,0,0,0.1282051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5325443786982248,0,0,0,0,0,0.18218623481781374,0,0,0,0,0,0,0,0,0,0,0,0.6293706293706293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20361990950226241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09109311740890687,0,0,0,0,0.18218623481781374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1648351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT350,0,0,0,0,0,0,0,0,0,0.21634615384615383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11936339522546417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2472527472527472,0,0,0,0.3461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.2472527472527472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18218623481781374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2472527472527472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14423076923076922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2472527472527472,0,0,0,0,0,0,0.18218623481781374,0,0,0,0,0,0,0,0.1236263736263736,0,0,0,0,0,0,0,0,0,0,0.6923076923076924,0,0,0,0,0,0,0,0,0,0.43269230769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1923076923076923,0,0,0,0,0.8653846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43269230769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076924,0,0,0,0,0,0,0,0,0.6923076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236263736263736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059681697612732086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36437246963562747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14423076923076922,0,0.0989010989010989,0,0,0,0,0,0,0,0.18218623481781374,0.0989010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09615384615384615,0.1331360946745562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15050167224080266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923075,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2608695652173913,0,0,0.16666666666666666,0,0.8571428571428571,0,0,0,0,0,0.8571428571428571,0,0,1,0,0.1764705882352941,0,0.12,0.2727272727272727,0,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0909090909090908,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,jmu
JMUISAT391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0,0,0,0,0.5454545454545454,0,0,0,0,0,0.75,0,0,0,0,0.42857142857142855,0,0.25,0,0,0.2608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.8571428571428571,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0,0,0,0,jmu
JMUISAT420,0,0,0,0,0,0,0,0.34285714285714314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0.12903225806451624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17391304347826103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0.22222222222222243,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000000000002,0,0.29629629629629656,0.571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16000000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000000000002,0,0,0.22222222222222243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23529411764705901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947387,0,0,0,0,0,0,0,0,0.16666666666666682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT421,0,0,0,0,0,0,0,1.454545454545456,0,0,0,0,0,0,0,0,0,0,2.0000000000000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666694,0,0,0,0,0,0,0.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6000000000000016,0.8000000000000008,0,0,0,0,0,0,0,0,0,1.142857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8000000000000008,0,0,0,0.8000000000000008,0,0,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272728,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000000000002,0,1.0000000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814828,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT422,0,0,0,0,0,0.13333333333333347,0,0.22222222222222243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000000000002,0,0,0,0,0,0,0,0.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000000000000018,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44444444444444486,0,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666682,0,0.26666666666666694,0.22222222222222243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000000000004,0,0,0,0,0,0,0,0.19047619047619063,0.21052631578947387,0,0,0,0,0,0,0,0,0,0,0,0,0.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22222222222222243,0,0,0,0,0.4000000000000004,0,0,0,0,0.7500000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0.22222222222222243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT423,0,0,0,0,0,0.22222222222222243,0,0.17391304347826103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428572,0,0,0,0,0.2500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056338028169014134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666682,0,0,0,0,0,0,0,0,0,0,0,0.16000000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8000000000000008,1.142857142857144,0,0.571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666694,0,0.3200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000009,0,0,0,0,0,0,1.0000000000000009,0,0,0,0,0,0,0,1.0000000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT424,0,0,0,0.727272727272728,0,0,0,0,0,0,0,0.33333333333333365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0.17391304347826103,0,0,0,0,0,0.1250000000000001,1.0000000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21621621621621642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3200000000000003,0,0,0,0,0,0,2.0000000000000018,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814828,0.11111111111111122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333333333365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000000000004,0,0,0,0,0,0,0.17391304347826103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666682,0,0,0,0,0.23529411764705901,0.16000000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8000000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
JMUISAT425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666682,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666694,0,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08888888888888898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44444444444444486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0,0.285714285714286,0,0.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333339,0,0,0,0,0,0.2500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0.8000000000000008,0,0,0.2500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,1.0000000000000009,0,0,0,0,0,0,0,0,0,0,1.0000000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jmu
